ranking,popularity,num_scoring_users,rank,num_episodes,rating,title,average_episode_duration,source,media_type,id,status,num_list_users,mean,nsfw,start_year
{'rank': 6069},895,136722,6069,12,light_novel,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",1420,light_novel,tv,25099,finished_airing,288112,6.66,white,2015.0
{'rank': 6070},6923,4391,6070,4,game,Pokemon (2019): Kami to Yobareshi Arceus,1080,game,ona,50673,finished_airing,9158,6.66,white,2022.0
{'rank': 6071},6430,4952,6071,1,game,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,1500,game,tv_special,6275,finished_airing,10911,6.66,white,2009.0
{'rank': 6072},2588,39289,6072,11,light_novel,Re:Zero kara Hajimeru Break Time,150,light_novel,tv_special,33142,finished_airing,76251,6.66,white,2016.0
{'rank': 6073},5863,2978,6073,13,manga,Saiyuuki Reload: Zeroin,1431,manga,tv,45783,finished_airing,13745,6.66,white,2022.0
{'rank': 6074},2448,28408,6074,12,light_novel,Sasami-san@Ganbaranai,1450,light_novel,tv,14515,finished_airing,83663,6.66,white,2013.0
{'rank': 6075},9193,634,6075,1,original,"""Uchuu Senkan Yamato"" to Iu Jidai: Seireki 2202-nen no Sentaku",7100,original,movie,40554,finished_airing,4458,6.66,white,2021.0
{'rank': 6076},4848,9642,6076,1,game,.hack//G.U. Returner,1444,game,ova,2928,finished_airing,22223,6.66,white,2007.0
{'rank': 6077},11981,423,6077,1,book,8-gatsu no Symphony: Shibuya 2002-2003,6720,book,movie,6670,finished_airing,1878,6.66,white,2009.0
{'rank': 6078},3490,19740,6078,7,light_novel,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,235,light_novel,special,30056,finished_airing,44502,6.66,white,2014.0
{'rank': 6079},5575,2214,6079,1,game,Anime Tenchou x Touhou Project,600,game,special,9875,finished_airing,15552,6.66,white,2010.0
{'rank': 6080},8295,1875,6080,1,original,Bakuretsu Tenshi: Infinity Special,161,original,special,2212,finished_airing,5868,6.66,white,2007.0
{'rank': 6081},14455,256,6081,16,web_novel,Bu Si Bu Mie,1159,web_novel,ona,57096,finished_airing,901,6.66,white,2023.0
{'rank': 6082},10273,1247,6082,13,original,Chikyuu Bouei Kazoku,1380,original,tv,1962,finished_airing,3113,6.66,white,2001.0
{'rank': 6083},2386,27864,6083,12,visual_novel,Code:Realize - Sousei no Himegimi,1420,visual_novel,tv,31456,finished_airing,86826,6.66,white,2017.0
{'rank': 6084},7882,2289,6084,1,visual_novel,D.C. I&II P.S.P. Re-Animated,1328,visual_novel,ova,9353,finished_airing,6666,6.66,white,2010.0
{'rank': 6085},11165,302,6085,13,novel,Dahuoji Yu Gongzhu Qun,851,novel,ona,48875,finished_airing,2399,6.66,white,2021.0
{'rank': 6086},1998,48317,6086,13,manga,Dansai Bunri no Crime Edge,1440,manga,tv,16355,finished_airing,114395,6.66,white,2013.0
{'rank': 6087},3104,27781,6087,1,manga,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,1500,manga,ova,18851,finished_airing,55063,6.66,white,2014.0
{'rank': 6088},1936,62090,6088,12,visual_novel,Fortune Arterial: Akai Yakusoku,1460,visual_novel,tv,8536,finished_airing,118987,6.66,white,2010.0
{'rank': 6089},7465,3485,6089,1,visual_novel,Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,1393,visual_novel,special,2784,finished_airing,7577,6.66,white,2007.0
{'rank': 6090},9398,934,6090,1,original,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,1617,original,special,38429,finished_airing,4155,6.66,white,2018.0
{'rank': 6091},1601,50055,6091,12,light_novel,Hataraku Maou-sama!! 2nd Season,1420,light_novel,tv,53200,finished_airing,152405,6.66,white,2023.0
{'rank': 6092},5384,5030,6092,5,manga,Hataraku Saibou Specials,270,manga,special,39605,finished_airing,17074,6.66,white,2018.0
{'rank': 6093},7422,1468,6093,1,mixed_media,High Card: The Flowers Bloom,1608,mixed_media,ona,58531,finished_airing,7683,6.66,gray,2024.0
{'rank': 6094},11729,400,6094,12,manga,Huyao Xiao Hongniang: Liang Shenghua,1124,manga,ona,48694,finished_airing,2030,6.66,white,2021.0
{'rank': 6095},10659,851,6095,26,book,Arashi no Yoru ni: Himitsu no Tomodachi,1405,book,tv,13029,finished_airing,2796,6.65,white,2012.0
{'rank': 6096},6045,7135,6096,1,manga,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,4200,manga,movie,1670,finished_airing,12666,6.65,white,2002.0
{'rank': 6097},11276,844,6097,21,card_game,Battle Spirits: Sword Eyes Gekitouden,1430,card_game,tv,19877,finished_airing,2317,6.65,white,2013.0
{'rank': 6098},7417,3741,6098,52,manga,Beyblade Burst Sparking,765,manga,ona,41439,finished_airing,7694,6.65,white,2020.0
{'rank': 6099},1224,30950,6099,14,manga,Blue Lock vs. U-20 Japan,1429,manga,tv,54865,currently_airing,207385,6.65,white,2024.0
